url,telephone,name,atype,description,numberOfRooms,floorSize,numberOfBathroomsTotal,numberOfBedrooms,address,imobiliaria
https://www.imovelweb.com.br/propriedades/casa-com-3-dormitorios-3-suites-483-m-venda-por-2994587821.html,55 11987488000,"Casa à venda com 3 Quartos, Granja Julieta, São Paulo - R$ 7.200.000, 600 m2 - ID: 2994587821 - Imovelweb",House,"Casa semi nova em condomínio privativo com apenas 15 casas a venda na Chácara Santo Antônio/ Granja Julieta, projeto maravilhoso,3 suítes s...Granja Julieta",3,600,5,3,"Rua Manuel Ribeiro da Cruz , São Paulo, São Paulo, Brasil, , Granja Julieta",dg7 imóveis
https://www.imovelweb.com.br/propriedades/casa-em-jardim-guedala-3010826014.html,55 11993691000,"Casa à venda com 3 Quartos, Jardim Guedala, São Paulo - R$ 12.000.000, 660 m2 - ID: 3010826014 - Imovelweb",House,"Casa linda em rua fechada! 608 m2 de área construída em bairro residencial da região do Morumbi. Projeto moderno e finamente decorado, inc...Jardim Guedala",3,660,5,3,"R Araporé, São Paulo, São Paulo, Brasil, , Jardim Guedala",BALUARTE IMOVEIS
https://www.imovelweb.com.br/propriedades/casa-a-venda-na-vila-leopoldina-sao-paulo-sp-com-3-3001747746.html,55 11988383532,"Casa à venda com 2 Quartos, Vila Leopoldina, São Paulo - R$ 2.500.000, 780 m2 - ID: 3001747746 - Imovelweb",House,"Casa à venda na Vila Leopoldina São Paulo SP com 3 dormitórios, 1 suíte, 7 vagas de garagem e 427,95m². Localizada na Rua Campo ...Vila Leopoldina",2,780,2,2,"Rua Campo Grande 298, São Paulo, São Paulo, Brasil, , Vila Leopoldina",N3W IMÓVEIS - CRECI/SP 25667-J
https://www.imovelweb.com.br/propriedades/casa-com-5-dormitorios-a-venda-734-m-por-r$-3005470289.html,55 1137963707,"Casa à venda com 5 Quartos, Jardim Leonor, São Paulo - R$ 22.000.000, 3293 m2 - ID: 3005470289 - Imovelweb",House,"Luxo e Sofisticação no Jardim Leonor Localização: Jardim Leonor, São Paulo/SP Área construída: 734 m² 5 dormitório...Jardim Leonor",5,3293,7,5,"Praça Visconde de Porto Seguro 688, São Paulo, São Paulo, Brasil, , Jardim Leonor",Verano São Paulo
https://www.imovelweb.com.br/propriedades/casa-com-4-dormitorios-a-venda-160-m-por-r$-2960551130.html,55 11934554957,"Casa à venda com 4 Quartos, Vila Mariana, São Paulo - R$ 1.390.000, 260 m2 - ID: 2960551130 - Imovelweb",House,Casa Térrea à Venda Vila Mariana 4 Dorms | 4 Vagas | 160m² Úteis | 260m² de Terreno Localizada em uma rua tranquila e resi...Vila Mariana,4,260,3,4,"Rua Eva Bloch 11, São Paulo, São Paulo, Brasil, , Vila Mariana",TALENT IMOBE - CRECI 35412
https://www.imovelweb.com.br/propriedades/casa-de-alto-padrao-a-venda-dentro-de-condominio-na-2994881537.html,(11) 36,"Casa à venda com 3 Quartos, Vila São Francisco, São Paulo - R$ 1.850.000, 188 m2 - ID: 2994881537 - Imovelweb",House,*** BELISSIMA CASA EM CONDOMÍNIO FECHADO *** Pensando em morar numa Linda casa em Condomínio Fechado?? Você acaba de encontrar o seu imóv...Vila São Francisco,3,188,4,3,"Avenida Doutor Cândido Motta Filho, , São Paulo, São Paulo, Brasil, , Vila São Francisco",GOLF IMOVEIS
https://www.imovelweb.com.br/propriedades/casa-na-chacara-monte-alegre-2993548634.html,55 1155465000,"Casa à venda com 4 Quartos, Chácara Monte Alegre, São Paulo - R$ 4.500.000, 772 m2 - ID: 2993548634 - Imovelweb",House,Casa na Chácara Monte Alegre com 431M² em um terreno de 772m² com 4 quartos ( 3 suítes) e 4 vagas na garagem. Este magnífico imóvel locali...Chácara Monte Alegre,4,772,5,4,"R Estuário, São Paulo, São Paulo, Brasil, , Chácara Monte Alegre",Scheid Prime
https://www.imovelweb.com.br/propriedades/villaggio-analia-conhec-a-esta-linda-casa-em-3009212394.html,55 11999945590,"Casa à venda com 3 Quartos, Vila Formosa, São Paulo - R$ 1.250.000, 180 m2 - ID: 3009212394 - Imovelweb",House,"Conheça esta linda casa em condomínio à venda na Vila Formosa, de 160 m2, com 3 quartos, 2 vagas e jacuzzi, ela é perfeita para você e...Vila Formosa",3,180,5,3,"Rua Chagu, , São Paulo, São Paulo, Brasil, , Vila Formosa",Walter Nunes
https://www.imovelweb.com.br/propriedades/linda-casa-a-venda-em-sao-paulo-alto-de-pinheiros-2990063128.html,55 11932856524,"Casa à venda com 3 Quartos, Alto de Pinheiros, São Paulo - R$ 2.400.000, 463 m2 - ID: 2990063128 - Imovelweb",House,"Casa no bairro de Alto de Pinheiros, com área privativa de 219m² e total de 463m². Com 3 dormitórios, todos suítes, sendo uma suíte mast...Alto de Pinheiros",3,463,,3,"Cardeal Cagliori 93, São Paulo, São Paulo, Brasil, , Alto de Pinheiros",FRAGATA PRIVATE BROKERS
https://www.imovelweb.com.br/propriedades/sobrado-com-3-quartos-a-venda-no-jardim-das-camelias-3005551726.html,1156697,"Casa à venda com 3 Quartos, Jardim das Camélias (Zona Sul), São Paulo - R$ 500.000, 138 m2 - ID: 3005551726 - Imovelweb",House,"Sobrado à venda no Jardim das Camélias. Imóvel com área de 138m² total e 91m² de área construída, contendo 3 dormitórios sendo ...Jardim das Camélias (Zona Sul)",3,138,3,3,"Rua Pedro do Couto , São Paulo, São Paulo, Brasil, , Jardim das Camélias (Zona Sul)",Prohabitar Imóveis
https://www.imovelweb.com.br/propriedades/casa-em-condominio-a-venda-no-alto-da-boa-vista-sp-4-2965747108.html,55 1155998825,"Casa à venda com 4 Quartos, Alto da Boa Vista, São Paulo - R$ 3.000.000, 416 m2 - ID: 2965747108 - Imovelweb",House,"Linda casa semi-mobiliada em condomínio fechado, todos os ambientes amplos, claros e muito arejados, com ventilação cruzada, pensada para c...Alto da Boa Vista",4,416,5,4,"R Comendador Elias Zarzur, São Paulo, São Paulo, Brasil, , Alto da Boa Vista",ImmobiHaus
https://www.imovelweb.com.br/propriedades/casa-em-condominio-a-venda-na-granja-julieta-sp-4-2949903037.html,55 1155998825,"Casa à venda com 4 Quartos, Granja Julieta, São Paulo - R$ 4.490.000, 350 m2 - ID: 2949903037 - Imovelweb",House,"Exclusivas casas em condomínio fechado, com dupla segurança, arquitetura moderna e amplo jardim. Casa repleta de armários, com 4 suítes (a ...Granja Julieta",4,350,5,4,"R Manuel Ribeiro da Cruz, São Paulo, São Paulo, Brasil, , Granja Julieta",ImmobiHaus
https://www.imovelweb.com.br/propriedades/casa-a-venda-casa-verde-2-quartos-110-m-sao-2981003565.html,55 1132304186,"Casa à venda com 2 Quartos, Vila Carbone, São Paulo - R$ 420.000, 110 m2 - ID: 2981003565 - Imovelweb",House,Sobre o imóvel: Valores: - Valor de venda: R$ 420000 - Condomínio: R$ 0 - IPTU: R$ 0 Seu imóvel sem burocracia O QuintoAndar revolucio...Vila Carbone,2,110,2,2,"Rua Bacaxá, São Paulo, São Paulo, Brasil, , Vila Carbone",QuintoAndar (Premier Vendas)
https://www.imovelweb.com.br/propriedades/casa-a-venda-tatuape-3-quartos-120-m-sao-paulo-3001351896.html,55 1132304186,"Casa à venda com 3 Quartos, Parque São Jorge, São Paulo - R$ 690.000, 120 m2 - ID: 3001351896 - Imovelweb",House,Sobre o imóvel: Valores: - Valor de venda: R$ 690000 - Condomínio: R$ 0 - IPTU: R$ 100 Seu imóvel sem burocracia O QuintoAndar revoluc...Parque São Jorge,3,120,2,3,"Rua Santa Catarina, São Paulo, São Paulo, Brasil, , Parque São Jorge",QuintoAndar (Premier Vendas)
https://www.imovelweb.com.br/propriedades/sensacional-casa-tipo-para-venda-com-2-quartos-165m-3013181639.html,55 11966132647,"Casa à venda com 2 Quartos, Pompéia, São Paulo - R$ 950.000, 165 m2 - ID: 3013181639 - Imovelweb",House,remaxmonarca#PKW5W - Para quem busca qualidade! Este imóvel é a escolha perfeita. - Sobrado localizado no coração do charmoso bairro da Pom...Pompéia,2,165,2,2,"Rua Ministro Gastão Mesquita, , , São Paulo, São Paulo, Brasil, , Pompéia",RE/MAX MONARCA 2
https://www.imovelweb.com.br/propriedades/condominio-fechado-na-vila-sao-francisco-2994531365.html,55 11970680067,"Casa à venda com 4 Quartos, Vila São Francisco, São Paulo - R$ 1.300.000, 523 m2 - ID: 2994531365 - Imovelweb",House,"Espaçosa casa com 4 dormitórios sendo 2 suítes com armários planejados , cozinha planejada, sala para 3 ambientes, lareira, sala de jantar,...Vila São Francisco",4,523,5,4,"R Professor Wlademir Pereira, São Paulo, São Paulo, Brasil, , Vila São Francisco",DIAGONAL IMÓVEIS
https://www.imovelweb.com.br/propriedades/casa-em-condominio-para-venda-ou-locacao-no-jardim-2983937043.html,55 1155998825,"Casa à venda com 4 Quartos, Jardim Cordeiro, São Paulo - R$ 8.500.000, 500 m2 - ID: 2983937043 - Imovelweb",House,"A sua nova casa é a síntese da vida com conforto e sofisticação que você sempre sonhou e merece viver São 4 amplas suítes, completas com a...Jardim Cordeiro",4,500,7,4,"R José Gambarini, São Paulo, São Paulo, Brasil, , Jardim Cordeiro",ImmobiHaus
https://www.imovelweb.com.br/propriedades/encantadora-casa-terrea-no-alto-da-boa-vista-2320mt-!-3011619965.html,55 1155465000,"Casa à venda com 4 Quartos, Alto da Boa Vista, São Paulo - R$ 13.980.000, 2320 m2 - ID: 3011619965 - Imovelweb",House,"Terreno amplo, verde exuberante e localização privilegiada no coração do Alto da Boa Vista. Esta encantadora casa térrea está situada em um...Alto da Boa Vista",4,2320,7,4,"R Conde D&#x27;eu, São Paulo, São Paulo, Brasil, , Alto da Boa Vista",Scheid Prime
https://www.imovelweb.com.br/propriedades/casa-a-venda-freguesia-do-o-2-quartos-52-m-sao-3004452021.html,55 1132304186,"Casa à venda com 2 Quartos, Freguesia Do Ó, São Paulo - R$ 450.000, 52 m2 - ID: 3004452021 - Imovelweb",House,"Sobre o imóvel: Anunciamos essa casa espaçosa, com infraestrutura de qualidade, proporcionando as melhores experiências para quem for usufr...Freguesia do Ó",2,52,3,2,"Rua Martinho Paulino da Silva, São Paulo, São Paulo, Brasil, , Freguesia do Ó",QuintoAndar (Premier Vendas)
https://www.imovelweb.com.br/propriedades/casa-a-venda-na-granja-julieta-4-quaros-4-suites-3002458452.html,55 1155998825,"Casa à venda com 4 Quartos, Granja Julieta, São Paulo - R$ 4.300.000, 445 m2 - ID: 3002458452 - Imovelweb",House,"Maravilhosa casa em rua arborizada e em bairro nobre. A Granja Julieta destaca-se pelas ruas planas, casas amplas e pelo Parque Severo Gome...Granja Julieta",4,445,5,4,"R Barão de Itaim, São Paulo, São Paulo, Brasil, , Granja Julieta",ImmobiHaus
https://www.imovelweb.com.br/propriedades/casa-a-venda-regiao-vila-sonia-3006563284.html,55 11947309040,"Casa à venda com 3 Quartos, Vila Morse, São Paulo - R$ 1.080.000, 150 m2 - ID: 3006563284 - Imovelweb",House,"Casa á venda com 03 suítes, sala para 2 ambientes com lavabo, cozinha americana, com armários embutidos. Quintal com espaço gourmet, com ...Vila Morse",3,150,5,3,"R Manuel Jacinto, São Paulo, São Paulo, Brasil, , Vila Morse",
https://www.imovelweb.com.br/propriedades/casa-terrea-com-4-quartos-a-venda-em-interlagos-sp-3011206727.html,55 11943030338,"Casa à venda com 4 Quartos, Interlagos, São Paulo - R$ 1.950.000, 985 m2 - ID: 3011206727 - Imovelweb",House,"Casa com 4 quartos , térrea assobradada e isolada com excelente área de lazer. Espaços amplos e anexo para hóspede ou idoso..Vc que pensa ...Interlagos",4,985,6,4,"Rua General Gaudie Ley, 218, São Paulo, São Paulo, Brasil, , Interlagos",LOPES URBAN
https://www.imovelweb.com.br/propriedades/casa-a-venda-butanta-3-quartos-125-m-sao-paulo-3013528693.html,55 1132304186,"Casa à venda com 3 Quartos, Jardim das Vertentes, São Paulo - R$ 805.000, 125 m2 - ID: 3013528693 - Imovelweb",House,Sobre o imóvel: Valores: - Valor de venda: R$ 805000 - Condomínio: R$ 0 - IPTU: R$ 4 Seu imóvel sem burocracia O QuintoAndar revolucio...Jardim das Vertentes,3,125,3,3,"Rua João de Castro Sarmento, São Paulo, São Paulo, Brasil, , Jardim das Vertentes",QuintoAndar (Premier Vendas)
https://www.imovelweb.com.br/propriedades/casa-a-venda-cambuci-2-quartos-110-m-sao-paulo-2991882854.html,55 1132304186,"Casa à venda com 2 Quartos, Vila Monumento, São Paulo - R$ 600.000, 110 m2 - ID: 2991882854 - Imovelweb",House,Sobre o imóvel: Valores: - Valor de venda: R$ 600000 - Condomínio: R$ 0 - IPTU: R$ 10 Seu imóvel sem burocracia O QuintoAndar revoluci...Vila Monumento,2,110,2,2,"Rua Engenheiro Prudente, São Paulo, São Paulo, Brasil, , Vila Monumento",QuintoAndar (Premier Vendas)
https://www.imovelweb.com.br/propriedades/casa-a-venda-vila-jacui-2-quartos-60-m-sao-3012632481.html,55 1132304186,"Casa à venda com 2 Quartos, Vila Jacuí, São Paulo - R$ 290.000, 60 m2 - ID: 3012632481 - Imovelweb",House,Sobre o imóvel: Valores: - Valor de venda: R$ 290000 - Condomínio: R$ 150 - IPTU: R$ 0 Seu imóvel sem burocracia O QuintoAndar revoluc...Vila Jacuí,2,60,3,2,"Avenida Tenente Laudelino Ferreira do Amaral, São Paulo, São Paulo, Brasil, , Vila Jacuí",QuintoAndar (Premier Vendas)
https://www.imovelweb.com.br/propriedades/casa-a-venda-na-granja-julieta-4-quartos-4-suites-2999771183.html,55 1155998825,"Casa à venda com 4 Quartos, Granja Julieta, São Paulo - R$ 3.450.000, 246 m2 - ID: 2999771183 - Imovelweb",House,"Excelente casa com 04 suítes em um dos bairros mais charmosos de São Paulo. A 200m do Parque Severo Gomes, que oferece uma exuberante área ...Granja Julieta",4,246,6,4,"R Barão de Cotegipe, São Paulo, São Paulo, Brasil, , Granja Julieta",ImmobiHaus
https://www.imovelweb.com.br/propriedades/casa-a-venda-vila-constanca-3-quartos-80-m-3013797547.html,55 1132304186,"Casa à venda com 3 Quartos, Vila Constança, São Paulo - R$ 695.000, 80 m2 - ID: 3013797547 - Imovelweb",House,Sobre o imóvel: Valores: - Valor de venda: R$ 695000 - Condomínio: R$ 0 - IPTU: R$ 0 Seu imóvel sem burocracia O QuintoAndar revolucio...Vila Constança,3,80,2,3,"Rua Sebastião de Freitas, São Paulo, São Paulo, Brasil, , Vila Constança",QuintoAndar (Premier Vendas)
https://www.imovelweb.com.br/propriedades/casa-a-venda-na-aclimacao-3002162178.html,55 1155554399,"Casa à venda com 3 Quartos, Aclimação, São Paulo - R$ 1.350.000, 280 m2 - ID: 3002162178 - Imovelweb",House,"Casa em conceito aberto toda com ambientes ventilados, sendo: Sala aberta para 02 ambientes, integrada a um belo terraço na frente Cozinha...Aclimação",3,280,3,3,"Dom Raimundo de Brito , São Paulo, São Paulo, Brasil, , Aclimação",Rizk Imoveis
https://www.imovelweb.com.br/propriedades/casa-a-venda-4-quartos-6-vagas-saude-sao-paulo-sp-2990879900.html,55 11971980738,"Casa à venda com 4 Quartos, Saúde, São Paulo - R$ 980.000, 288 m2 - ID: 2990879900 - Imovelweb",House,"Casa de esquina podendo ser residencial ou comercial, terreno grande, no mesmo quintal tem a casa principal e a edícula as duas com 2 quart...Saúde",4,288,2,4,"Rua Nelo Viviani 123, São Paulo, São Paulo, Brasil, , Saúde",Guaira Imóveis
https://www.imovelweb.com.br/propriedades/casa-de-alto-padrao-a-venda-no-alto-da-boa-vista-sao-3003312327.html,55 1155465000,"Casa à venda com 5 Quartos, Alto da Boa Vista, São Paulo - R$ 14.900.000, 1762 m2 - ID: 3003312327 - Imovelweb",House,"Venha conhecer uma verdadeira obra-prima da arquitetura contemporânea, localizada em uma das ruas mais cobiçadas do exclusivo bairro Alto d...Alto da Boa Vista",5,1762,8,5,"R Das Barcas, São Paulo, São Paulo, Brasil, , Alto da Boa Vista",Scheid Prime
https://www.imovelweb.com.br/propriedades/casa-a-venda-na-granja-julieta-2-suites-3-vagas-3013291037.html,55 11984090809,"Casa à venda com 5 Quartos, Granja Julieta, São Paulo - R$ 2.325.000, 270 m2 - ID: 3013291037 - Imovelweb",House,"Localizada em uma das regiões mais arborizadas e tranquilas da cidade, esta casa na Granja Julieta oferece uma excelente oportunidade tanto...Granja Julieta",5,270,4,5,"Booker Pittman, São Paulo, São Paulo, Brasil, , Granja Julieta",KAUFFMANN IMÓVEIS
https://www.imovelweb.com.br/propriedades/casa-com-2-dormitorios-a-venda-por-r$-270.000-00-3013735268.html,55 11978620000,"Casa à venda com 2 Quartos, Parque São Luís, São Paulo - R$ 270.000, 100 m2 - ID: 3013735268 - Imovelweb",House,vendo casa freguesia do O º 02 quartos; º 01 Sala; º 01 Cozinha; º lavanderia; º 01 Banheiro; º 01 vaga...Parque São Luís,2,100,1,2,"Rua Soror Maria Celeste , São Paulo, São Paulo, Brasil, , Parque São Luís",NorteLar Imóveis
https://www.imovelweb.com.br/propriedades/casa-com-4-dormitorios-a-venda-100-m-por-r$-3002266061.html,55 11970871238,"Casa à venda com 4 Quartos, Butantã, São Paulo - R$ 590.000, 180 m2 - ID: 3002266061 - Imovelweb",House,"Sobrado a venda Jd Arpoador. São 3 quartos, sendo 1 com varanda e 2 com armários embutidos possui 2 banheiros - 1 com armário embutido...Butantã",4,180,3,4,"Rua Oscar Pedroso Horta 264, São Paulo, São Paulo, Brasil, , Butantã",CRISTAL CONSULTORIA IMOBILIÁRIA
https://www.imovelweb.com.br/propriedades/sobrado-a-venda-vila-euthalia-sao-paulo-3009535487.html,55 11985776226,"Casa à venda com 3 Quartos, Vila Euthalia, São Paulo - R$ 345.000 - ID: 3009535487 - Imovelweb",House,"Excelente Sobrado com Ótima Localização no Bairro da vila Matilde, Vila Euthalia 3 Dormitórios, sendo 1 suíte; Sala e cozinha integ...Vila Euthalia",3,79,3,3,"R. Visc. do Uruguai, São Paulo, São Paulo, Brasil, , Vila Euthalia",
https://www.imovelweb.com.br/propriedades/casa-terrea-na-vila-romana-com-6-vagas-3000950419.html,55 11999990938,"Casa à venda com 3 Quartos, Vila Romana, São Paulo - R$ 1.250.000, 398 m2 - ID: 3000950419 - Imovelweb",House,"Casa térrea com valor abaixo do mercado na Vila Romana, com excelente localização em rua tranquila e arborizada. Possui 3 dormitórios, copa...Vila Romana",3,398,2,3,"Rua ACURUA , São Paulo, São Paulo, Brasil, , Vila Romana",ZIMMERMANN IMÓVEIS
https://www.imovelweb.com.br/propriedades/casa-a-venda-santana-1-quarto-36-m-sao-paulo-2992933196.html,55 1132304186,"Casa à venda com 1 Quarto, Santa Teresinha, São Paulo - R$ 900.000, 36 m2 - ID: 2992933196 - Imovelweb",House,Sobre o imóvel: Imóvel possui 3 casas. Sendo a que está sendo locada no anúncio a casa 2 (intermediária). Possui lavanderia [LINK_REMOVIDO]...Santa Teresinha,1,36,1,1,"Rua Gramadinho, São Paulo, São Paulo, Brasil, , Santa Teresinha",QuintoAndar (Premier Vendas)
https://www.imovelweb.com.br/propriedades/casa-a-venda-com-3-quartos-no-ipiranga-a-350-m-do-2996871319.html,55 11935026229,"Casa à venda com 3 Quartos, Ipiranga, São Paulo - R$ 519.900, 136 m2 - ID: 2996871319 - Imovelweb",House,"Casa a venda com 3 quartos no Ipiranga mais precisamente na Vila Monumento a R. Pedro de Magalhães, em São Paulo/SP; em terreno retang...Ipiranga",3,136,2,3,"R Pedro Magalhães, 167, São Paulo, São Paulo, Brasil, , Ipiranga",DI PALMA CAMPOS
https://www.imovelweb.com.br/propriedades/casa-a-venda-itaquera-2-quartos-130-m-sao-3002153770.html,55 1132304186,"Casa à venda com 2 Quartos, Vila Carmosina, São Paulo - R$ 270.000, 130 m2 - ID: 3002153770 - Imovelweb",House,Sobre o imóvel: Valores: - Valor de venda: R$ 270000 - Condomínio: R$ 0 - IPTU: R$ 24 Seu imóvel sem burocracia O QuintoAndar revoluci...Vila Carmosina,2,130,2,2,"Rua Noite Verde, São Paulo, São Paulo, Brasil, , Vila Carmosina",QuintoAndar (Premier Vendas)
https://www.imovelweb.com.br/propriedades/casa-com-5-quartos-a-venda-em-jardim-marajoara-sp-3011207122.html,55 11943030338,"Casa à venda com 5 Quartos, Jardim Marajoara, São Paulo - R$ 2.900.000, 640 m2 - ID: 3011207122 - Imovelweb",House,"Venha conhecer esta linda casa isolada e ensolarada, situada em uma região arborizada, perfeita para quem valoriza qualidade de vida. Com s...Jardim Marajoara",5,640,4,5,"Avenida Manoel Dos Reis Araújo, 497, São Paulo, São Paulo, Brasil, , Jardim Marajoara",LOPES URBAN
https://www.imovelweb.com.br/propriedades/casa-a-venda-na-chacara-monte-alegre-chacara-flora-2972273112.html,55 1155998825,"Casa à venda com 5 Quartos, Chácara Monte Alegre, São Paulo - R$ 4.900.000, 750 m2 - ID: 2972273112 - Imovelweb",House,"Localizada na parte alta da Chácara Monte Alegre, divisa com a Chácara Flora, 750m² de terreno e 690m² de área construída, esta casa conta ...Chácara Monte Alegre",5,750,,5,"R Arataca, São Paulo, São Paulo, Brasil, , Chácara Monte Alegre",ImmobiHaus
https://www.imovelweb.com.br/propriedades/casa-com-5-quartos-a-venda-400-m-por-r$-1.750.000-3013735278.html,55 11978620000,"Casa à venda com 5 Quartos, City América, São Paulo - R$ 1.750.000, 400 m2 - ID: 3013735278 - Imovelweb",House,"Com 400 m² de área construída, o imóvel conta com: 5 dormitórios, sendo 4 suítes amplas 7 banheiros no total, com acabame...City América",5,400,7,5,"Rua Icádio , São Paulo, São Paulo, Brasil, , City América",NorteLar Imóveis
https://www.imovelweb.com.br/propriedades/casa-com-piscina-para-venda-ao-lado-do-museu-do-2946400297.html,55 11935026229,"Casa à venda com 4 Quartos, Ipiranga, São Paulo - R$ 1.395.000, 300 m2 - ID: 2946400297 - Imovelweb",House,"Sobrado residencial ao lado do museu do Ipiranga, com garagem que acomoda até três veículos, dispõe de um portão automático para sua conven...Ipiranga",4,300,5,4,"AV Doutor Ricardo Jafet, 93, São Paulo, São Paulo, Brasil, , Ipiranga",DI PALMA CAMPOS
https://www.imovelweb.com.br/propriedades/atraente-sobrado-para-venda-com-4-quartos-sendo-4-3011437314.html,55 11961940855,"Casa à venda com 4 Quartos, Planalto Paulista, São Paulo - R$ 1.700.000, 400 m2 - ID: 3011437314 - Imovelweb",House,"remaxfront#YJEFS - Excelente oportunidade! Não perca a chance de conhecer esse imóvel. - A casa localizada no bairro Planalto Paulista, ofe...Planalto Paulista",4,400,8,4,"Avenida Moaci, , , São Paulo, São Paulo, Brasil, , Planalto Paulista",REMAX FRONT 2
https://www.imovelweb.com.br/propriedades/casa-vila-mariana-3-dormitorios-piscina-2-vagas-3003526724.html,55 11999990938,"Casa à venda com 3 Quartos, Vila Mariana, São Paulo - R$ 2.050.000, 150 m2 - ID: 3003526724 - Imovelweb",House,"Excepcional sobrado localizado na Vila Mariana, completamente reformado, com hidráulica e elétrica novas, aquecimento a gás e cozinha em co...Vila Mariana",3,150,3,3,"Rua FRANÇA PINTO , São Paulo, São Paulo, Brasil, , Vila Mariana",ZIMMERMANN IMÓVEIS
https://www.imovelweb.com.br/propriedades/casa-a-venda-vila-curuca-2-quartos-70-m-sao-3004983170.html,55 1132304186,"Casa à venda com 2 Quartos, Vila Curuçá, São Paulo - R$ 280.000, 70 m2 - ID: 3004983170 - Imovelweb",House,"Sobre o imóvel: Descrição: Sobrado geminado em condomínio, bem ventilado, com acabamento em piso laminado na sala, quartos e corredor. Poss...Vila Curuçá",2,70,2,2,"Avenida Coca, São Paulo, São Paulo, Brasil, , Vila Curuçá",QuintoAndar (Premier Vendas)
https://www.imovelweb.com.br/propriedades/casa-em-condominio-3-dormitorios-1-suite-e-3-vagas-de-3012380961.html,55 11963409472,"Casa à venda com 3 Quartos, Jardim Prudência, São Paulo - R$ 670.000, 113 m2 - ID: 3012380961 - Imovelweb",House,"Requintada casa de dois pavimentos, localizada em condomínio fechado na formidável cidade de São Paulo. A parte interna do imóvel se destac...Jardim Prudência",3,113,3,3,"Rua Salgueiral,131, São Paulo, São Paulo, Brasil, , Jardim Prudência",RE/MAX CLASSIQUE
https://www.imovelweb.com.br/propriedades/casa-no-brooklin-3013476142.html,55 11984223018,"Casa à venda com 3 Quartos, Brooklin Paulista, São Paulo - R$ 520.000, 185 m2 - ID: 3013476142 - Imovelweb",House,"***CONTATO VIA WHATSAPP*** LINDO IMÓVEL NO BROOKLIN COM 3 QUARTOS , SENDO 1 SUITE, 2 BANHEIROS , SALA, COZINHA, 2 GARAGENS com ótima loca...Brooklin Paulista",3,185,2,3,"R. Indiana, São Paulo, São Paulo, Brasil, , Brooklin Paulista",Guimarães Imóveis
https://www.imovelweb.com.br/propriedades/casa-a-venda-jardim-marajoara-2-quartos-80-m-3009241886.html,55 1132304186,"Casa à venda com 2 Quartos, Jardim Cidália, São Paulo - R$ 480.000, 80 m2 - ID: 3009241886 - Imovelweb",House,"Sobre o imóvel: Sobrado 2 andares, com garagem e portão automático, ampla cozinha com capacidade para mesa de jantar para 4 pessoas mais to...Jardim Cidália",2,80,1,2,"Rua João Gomes Batista, São Paulo, São Paulo, Brasil, , Jardim Cidália",QuintoAndar (Premier Vendas)
https://www.imovelweb.com.br/propriedades/casa-a-venda-no-jardim-marajoara-com-259m-5-quartos-3005033033.html,55 11934310077,"Casa à venda com 5 Quartos, Jardim Marajoara, São Paulo - R$ 1.700.000, 259 m2 - ID: 3005033033 - Imovelweb",House,"Apresentamos esta linda casa, com um generoso terreno de 526m² e uma área construída de 259m². Ao entrar, você será recebido por um ambient...Jardim Marajoara",5,259,5,5,"R Sérgio Milliet, São Paulo, São Paulo, Brasil, , Jardim Marajoara",Scheid Imóveis - Unidade Marajoara
https://www.imovelweb.com.br/propriedades/casa-sobrado-com-piscina-3-dormitorios-sumare-3000954947.html,55 11999990938,"Casa à venda com 3 Quartos, Sumaré, São Paulo - R$ 3.318.000, 472 m2 - ID: 3000954947 - Imovelweb",House,"Venha conhecer e fascinar-se com esse imóvel! Sobrado com lindo jardim gramado com vista para piscina com cascata e aquecida, ambientes ...Sumaré",3,472,6,3,"Rua VARGINHA , São Paulo, São Paulo, Brasil, , Sumaré",ZIMMERMANN IMÓVEIS
https://www.imovelweb.com.br/propriedades/casa-a-venda-itaquera-2-quartos-65-m-sao-paulo-3010522453.html,55 1132304186,"Casa à venda com 2 Quartos, Itaquera, São Paulo - R$ 319.110, 65 m2 - ID: 3010522453 - Imovelweb",House,"Sobre o imóvel: Imóvel novo no centro de itaquera. a 3min do metrô itaquera, shopping itaquera e Arena Corinthians. Imóvel muito bem locali...Itaquera",2,65,2,2,"Rua Barra de Guabiraba, São Paulo, São Paulo, Brasil, , Itaquera",QuintoAndar (Premier Vendas)
https://www.imovelweb.com.br/propriedades/casa-de-vila-perdizes-3-dormitorios-1-vaga-3001320997.html,55 11999990938,"Casa à venda com 3 Quartos, Perdizes, São Paulo - R$ 1.550.000, 250 m2 - ID: 3001320997 - Imovelweb",House,"Casa de vila oferece um espaço aconchegante e bem distribuído, com três suítes que garantem privacidade e conforto. Conta também com uma va...Perdizes",3,250,5,3,"Rua AIMBERÊ , São Paulo, São Paulo, Brasil, , Perdizes",ZIMMERMANN IMÓVEIS
https://www.imovelweb.com.br/propriedades/casa-em-condominio-canamari-alto-padrao-no-bairro-de-3006305752.html,55 1155465000,"Casa à venda com 3 Quartos, Interlagos, São Paulo - R$ 2.950.000, 600 m2 - ID: 3006305752 - Imovelweb",House,"Condomínio de Casas de Alto Padrão em Interlagos - Bolsão de Interlagos-SP Condomínio Canamari I Se você busca segurança, sofisticação e ...Interlagos",3,600,5,3,"R Imuris, São Paulo, São Paulo, Brasil, , Interlagos",Scheid Prime
